source	target	Weight	edge type
YBR060C	YML065W	0.3770682962010996	PPI
YBR060C	YMR036C	0.14097148647864952	PPI
YBR060C	YNL261W	0.3792202526237225	PPI
YBR060C	YPR120C	0.228686466586897	PPI
YBR060C	YPR162C	0.374487649996632	PPI
YBR112C	YCR084C	0.3834859840985065	PPI
YBR112C	YFR034C	0.2398483896131055	PPI
YBR112C	YLR176C	0.2954659455842585	PPI
YBR133C	YJL187C	0.377326781450774	PPI
YBR133C	YKL101W	0.3472578292853885	PPI
YBR133C	YPL031C	0.25051347269159	PPI
YBR135W	YBR160W	0.382228334899442	PPI
YBR135W	YDL155W	0.375229929509894	PPI
YBR135W	YGR108W	0.3369629059703755	PPI
YBR135W	YGR109C	0.2677853618105365	PPI
YBR135W	YHR166C	0.2393428503214585	PPI
YBR135W	YJL187C	0.309295974755573	PPI
YBR135W	YJL194W	0.2972826937445235	PPI
YBR135W	YKL022C	0.2393428503214585	PPI
YBR135W	YLR079W	0.351114119624945	PPI
YBR135W	YLR210W	0.30311631430855057	PPI
YBR135W	YMR199W	0.350961536354057	PPI
YBR135W	YPL256C	0.3667062857383275	PPI
YBR135W	YPR119W	0.370958218671591	PPI
YBR135W	YPR120C	0.34679965397906604	PPI
YBR136W	YCL061C	0.2398483896131055	PPI
YBR136W	YDL101C	0.25051347269159	PPI
YBR136W	YDR217C	0.284626509657832	PPI
YBR136W	YDR499W	0.3829183986177735	PPI
YBR136W	YPL153C	0.379151025318408	PPI
YBR160W	YCL061C	0.2393428503214585	PPI
YBR160W	YDL017W	0.25051347269159	PPI
YBR160W	YDL056W	0.24033414239346	PPI
YBR160W	YDL106C	0.286721118859424	PPI
YBR160W	YDL155W	0.3817021089802885	PPI
YBR160W	YDR052C	0.284626509657832	PPI
YBR160W	YDR113C	0.35180250141236896	PPI
YBR160W	YDR146C	0.3531430305131336	PPI
YBR160W	YDR217C	0.2806690666959936	PPI
YBR160W	YDR451C	0.3274011301141155	PPI
YBR160W	YDR507C	0.320908865567781	PPI
YBR160W	YEL032W	0.3415545344450869	PPI
YBR160W	YER111C	0.2951122667731725	PPI
YBR160W	YFL029C	0.3780119045744461	PPI
YBR160W	YFR028C	0.29712118739665805	PPI
YBR160W	YFR034C	0.24033414239346	PPI
YBR160W	YGL003C	0.37797817397304856	PPI
YBR160W	YGL190C	0.2972826937445235	PPI
YBR160W	YGR098C	0.2398483896131055	PPI
YBR160W	YGR108W	0.3390176986530349	PPI
YBR160W	YGR109C	0.3287886859367275	PPI
YBR160W	YGR188C	0.25051347269159	PPI
YBR160W	YHR118C	0.19064238117480609	PPI
YBR160W	YHR152W	0.2398483896131055	PPI
YBR160W	YHR166C	0.3012000996015769	PPI
YBR160W	YIL106W	0.2972826937445235	PPI
YBR160W	YJL013C	0.24033414239346	PPI
YBR160W	YJL076W	0.31179520522291554	PPI
YBR160W	YJL157C	0.3626229101973565	PPI
YBR160W	YJL187C	0.378638349880199	PPI
YBR160W	YJL194W	0.3799552605241835	PPI
YBR160W	YJR053W	0.2398483896131055	PPI
YBR160W	YJR090C	0.3116171529296805	PPI
YBR160W	YKL022C	0.3012000996015769	PPI
YBR160W	YLR079W	0.3828028213062175	PPI
YBR160W	YLR086W	0.325473501225522	PPI
YBR160W	YLR102C	0.3012000996015769	PPI
YBR160W	YLR127C	0.2393428503214585	PPI
YBR160W	YLR182W	0.3558194767013185	PPI
YBR160W	YLR210W	0.3512712627016336	PPI
YBR160W	YML027W	0.3429023184523545	PPI
YBR160W	YML065W	0.323119173061581	PPI
YBR160W	YMR001C	0.320908865567781	PPI
YBR160W	YMR036C	0.325473501225522	PPI
YBR160W	YMR199W	0.3801230064071365	PPI
YBR160W	YNL172W	0.2398483896131055	PPI
YBR160W	YOR083W	0.37142899725250295	PPI
YBR160W	YOR249C	0.2398483896131055	PPI
YBR160W	YOR368W	0.229153332945432	PPI
YBR160W	YPL153C	0.25051347269159	PPI
YBR160W	YPL194W	0.284626509657832	PPI
YBR160W	YPL256C	0.3842499186727305	PPI
YBR160W	YPR119W	0.3842967603298265	PPI
YBR160W	YPR120C	0.3819633490271025	PPI
YBR202W	YCL061C	0.2393428503214585	PPI
YBR202W	YDL017W	0.29712118739665805	PPI
YBR202W	YDR052C	0.25051347269159	PPI
YBR202W	YEL032W	0.379271670442178	PPI
YBR202W	YGL201C	0.3387211242305385	PPI
YBR202W	YJL194W	0.3012000996015769	PPI
YBR202W	YJR046W	0.3336412744250925	PPI
YBR202W	YLR103C	0.3783510274863805	PPI
YBR202W	YLR274W	0.3724714754179171	PPI
YBR202W	YML065W	0.3012000996015769	PPI
YBR202W	YMR043W	0.4898483896131055	PPI+PDI
YBR202W	YPR019W	0.38060609558965297	PPI
YBR274W	YDR113C	0.3258931956945405	PPI
YBR274W	YDR217C	0.3217532051122415	PPI
YBR274W	YFR028C	0.2677853618105365	PPI
YBR274W	YJL076W	0.2444534720555225	PPI
YCL024W	YFR028C	0.2677853618105365	PPI
YCL024W	YJL187C	0.263707224019366	PPI
YCL024W	YKL101W	0.24033414239346	PPI
YCL024W	YNL289W	0.2398483896131055	PPI
YCL024W	YPL031C	0.29712118739665805	PPI
YCL061C	YEL032W	0.3430859950508035	PPI
YCL061C	YER173W	0.229153332945432	PPI
YCL061C	YGL201C	0.292149790347349	PPI
YCL061C	YLR103C	0.3381697059170145	PPI
YCL061C	YLR274W	0.285410231070997	PPI
YCL061C	YPL031C	0.25051347269159	PPI
YCL061C	YPL153C	0.279712128803883	PPI
YCL061C	YPR019W	0.3630413199623425	PPI
YCR084C	YGR098C	0.229153332945432	PPI
YCR084C	YIL046W	0.2286667881437965	PPI
YCR084C	YLR176C	0.2954659455842585	PPI
YDL003W	YDL134C	0.25051347269159	PPI
YDL003W	YDL188C	0.228686466586897	PPI
YDL003W	YDR180W	0.3614927385162805	PPI
YDL003W	YER147C	0.2815275297373245	PPI
YDL003W	YFL008W	0.3833373188198615	PPI
YDL003W	YGR098C	0.2972826937445235	PPI
YDL003W	YIL026C	0.3814662501454096	PPI
YDL003W	YJL074C	0.3844977243105605	PPI
YDL003W	YMR001C	0.3595785727765215	PPI
YDL003W	YOR195W	0.229153332945432	PPI
YDL008W	YDR118W	0.33360530571320346	PPI
YDL008W	YDR260C	0.3138944886422825	PPI
YDL008W	YFR036W	0.2563849644577465	PPI
YDL008W	YGL240W	0.2769711176278136	PPI
YDL008W	YHR166C	0.310537437356593	PPI
YDL008W	YKL022C	0.37941006839566105	PPI
YDL008W	YLR102C	0.265179656082438	PPI
YDL008W	YLR127C	0.3653929391764435	PPI
YDL008W	YMR001C	0.2677853618105365	PPI
YDL008W	YNL172W	0.310537437356593	PPI
YDL008W	YOR249C	0.265179656082438	PPI
YDL017W	YDL132W	0.2975499957990255	PPI
YDL017W	YDR052C	0.383857395395738	PPI
YDL017W	YEL032W	0.325473501225522	PPI
YDL017W	YGL201C	0.364698505617997	PPI
YDL017W	YLL004W	0.229153332945432	PPI
YDL017W	YLR274W	0.3123987836083875	PPI
YDL017W	YMR001C	0.3310709893663289	PPI
YDL017W	YPL153C	0.33585711247493355	PPI
YDL017W	YPR019W	0.376361528320842	PPI
YDL028C	YGL003C	0.2393428503214585	PPI
YDL028C	YGL086W	0.25051347269159	PPI
YDL028C	YGR113W	0.1696421675173955	PPI
YDL028C	YGR188C	0.25051347269159	PPI
YDL028C	YIL106W	0.3242892227626445	PPI
YDL028C	YJR053W	0.2677853618105365	PPI
YDL028C	YMR001C	0.2393428503214585	PPI
YDL056W	YER111C	0.4893428503214585	PPI+PDI
YDL056W	YFR028C	0.2227015940670385	PPI
YDL056W	YJL076W	0.203297811104793	PPI
YDL056W	YLR182W	0.3770086205910946	PPI
YDL056W	YMR043W	0.2227015940670385	PPI
YDL056W	YPL153C	0.2393428503214585	PPI
YDL101C	YDR217C	0.2677853618105365	PPI
YDL101C	YER173W	0.2563849644577465	PPI
YDL101C	YFR028C	0.2677853618105365	PPI
YDL101C	YJL076W	0.2444534720555225	PPI
YDL101C	YPL153C	0.375245919364888	PPI
YDL106C	YDR146C	0.3601707928191845	PPI
YDL106C	YFR034C	0.36194923677223	PPI
YDL106C	YOL133W	0.21893178161244645	PPI
YDL127W	YDR146C	0.5564065926183704	PPI+PDI
YDL127W	YFR034C	0.25051347269159	PPI
YDL127W	YPL031C	0.35720162373651104	PPI
YDL132W	YDL155W	0.2393428503214585	PPI
YDL132W	YDR328C	0.384384573051521	PPI
YDL132W	YFL009W	0.3803478670901155	PPI
YDL132W	YFR028C	0.2393428503214585	PPI
YDL132W	YIL046W	0.3782578485636485	PPI
YDL132W	YJR090C	0.3789412883284165	PPI
YDL132W	YLR079W	0.3093541659651605	PPI
YDL132W	YLR103C	0.2227015940670385	PPI
YDL132W	YMR199W	0.2393428503214585	PPI
YDL132W	YOL133W	0.381741404618362	PPI
YDL132W	YPL256C	0.300591916058965	PPI
YDL134C	YDL188C	0.2677853618105365	PPI
YDL134C	YGL190C	0.3818258765458415	PPI
YDL134C	YJL187C	0.268037310835637	PPI
YDL134C	YKL022C	0.25051347269159	PPI
YDL134C	YLR079W	0.2398483896131055	PPI
YDL134C	YLR102C	0.25051347269159	PPI
YDL134C	YMR036C	0.25051347269159	PPI
YDL134C	YNL172W	0.25051347269159	PPI
YDL134C	YPL256C	0.2393428503214585	PPI
YDL155W	YDR146C	0.2393428503214585	PPI
YDL155W	YDR507C	0.2677853618105365	PPI
YDL155W	YFL009W	0.2393428503214585	PPI
YDL155W	YFR028C	0.2677853618105365	PPI
YDL155W	YGL003C	0.3250399975387645	PPI
YDL155W	YGR092W	0.3054553977260835	PPI
YDL155W	YIL106W	0.229153332945432	PPI
YDL155W	YJL076W	0.2444534720555225	PPI
YDL155W	YLR079W	0.3678579889033265	PPI
YDL155W	YMR036C	0.2677853618105365	PPI
YDL179W	YPL031C	0.35289446014353903	PPI
YDL188C	YGL190C	0.3800736770680125	PPI
YDL188C	YGR098C	0.228686466586897	PPI
YDL188C	YJL187C	0.268037310835637	PPI
YDL188C	YKL022C	0.228686466586897	PPI
YDL188C	YLR102C	0.228686466586897	PPI
YDL188C	YMR036C	0.228686466586897	PPI
YDL188C	YNL172W	0.228686466586897	PPI
YDR052C	YEL032W	0.25051347269159	PPI
YDR052C	YGL116W	0.2398483896131055	PPI
YDR052C	YGL201C	0.3123987836083875	PPI
YDR052C	YHR118C	0.2301024228468705	PPI
YDR052C	YLL004W	0.29674989469248353	PPI
YDR052C	YLR274W	0.25051347269159	PPI
YDR052C	YMR001C	0.355505977446231	PPI
YDR052C	YNL261W	0.2642680930418955	PPI
YDR052C	YPL153C	0.3634977647799225	PPI
YDR052C	YPR019W	0.25051347269159	PPI
YDR110W	YER111C	0.203297811104793	PPI
YDR110W	YFR028C	0.30779680797565145	PPI
YDR110W	YHR152W	0.2965042158216305	PPI
YDR110W	YJL076W	0.3574681804021165	PPI
YDR110W	YLR182W	0.203297811104793	PPI
YDR110W	YML065W	0.229153332945432	PPI
YDR113C	YGL003C	0.3787195532316755	PPI
YDR113C	YGL116W	0.3803518108278175	PPI
YDR113C	YGR098C	0.361508298659934	PPI
YDR113C	YPL031C	0.25051347269159	PPI
YDR118W	YDR260C	0.33203538968007595	PPI
YDR118W	YFR036W	0.3191314384387725	PPI
YDR118W	YGL240W	0.3524235732751145	PPI
YDR118W	YHR166C	0.373382511641882	PPI
YDR118W	YKL022C	0.3816883545511965	PPI
YDR118W	YLR102C	0.343894969431075	PPI
YDR118W	YLR127C	0.35115523632718354	PPI
YDR118W	YMR001C	0.2563849644577465	PPI
YDR118W	YNL172W	0.3429620970311445	PPI
YDR118W	YOR249C	0.360050517288894	PPI
YDR146C	YFL009W	0.3000724912417	PPI
YDR146C	YFR028C	0.2972826937445235	PPI
YDR146C	YOL001W	0.2393428503214585	PPI
YDR146C	YPL031C	0.25051347269159	PPI
YDR180W	YER147C	0.361694622575454	PPI
YDR180W	YFL008W	0.323119173061581	PPI
YDR180W	YIL026C	0.3543472872761975	PPI
YDR180W	YJL074C	0.34002941049268104	PPI
YDR217C	YFR028C	0.229153332945432	PPI
YDR217C	YMR001C	0.2563849644577465	PPI
YDR217C	YOR368W	0.2398483896131055	PPI
YDR217C	YPL153C	0.384460661186551	PPI
YDR217C	YPR119W	0.2398483896131055	PPI
YDR260C	YFR036W	0.32674646134273605	PPI
YDR260C	YGL240W	0.30655688705361056	PPI
YDR260C	YHR166C	0.3727150386018789	PPI
YDR260C	YKL022C	0.3770643181209275	PPI
YDR260C	YLR102C	0.32992499147533505	PPI
YDR260C	YLR127C	0.32992499147533505	PPI
YDR260C	YNL172W	0.3392272468419955	PPI
YDR260C	YOR249C	0.340764031259169	PPI
YDR325W	YFR031C	0.345297697646538	PPI
YDR325W	YJL074C	0.2393428503214585	PPI
YDR325W	YLR086W	0.345297697646538	PPI
YDR325W	YLR272C	0.345297697646538	PPI
YDR328C	YFL009W	0.38462449219986	PPI
YDR328C	YGR188C	0.28040773883757203	PPI
YDR328C	YIL046W	0.382506862683534	PPI
YDR328C	YJL187C	0.25051347269159	PPI
YDR328C	YJR053W	0.2301024228468705	PPI
YDR328C	YJR090C	0.3839023313292064	PPI
YDR328C	YLR079W	0.34264121176531004	PPI
YDR328C	YLR103C	0.213220543100331	PPI
YDR328C	YMR199W	0.2576276382688785	PPI
YDR328C	YOL133W	0.3632684957438505	PPI
YDR328C	YPL256C	0.3250399975387645	PPI
YDR328C	YPR019W	0.2227015940670385	PPI
YDR451C	YFR028C	0.2227015940670385	PPI
YDR451C	YGL003C	0.263445440271795	PPI
YDR451C	YJL076W	0.203297811104793	PPI
YDR451C	YMR043W	0.2393428503214585	PPI
YDR499W	YOL133W	0.21893178161244645	PPI
YDR507C	YFR028C	0.2393428503214585	PPI
YDR507C	YKL101W	0.30698615603964946	PPI
YDR507C	YPL153C	0.2393428503214585	PPI
YEL032W	YER111C	0.203297811104793	PPI
YEL032W	YFR028C	0.28040773883757203	PPI
YEL032W	YGL003C	0.2393428503214585	PPI
YEL032W	YGL201C	0.36456480905320493	PPI
YEL032W	YJL194W	0.2972826937445235	PPI
YEL032W	YJR046W	0.36623148417360296	PPI
YEL032W	YLR103C	0.3794733192202055	PPI
YEL032W	YLR274W	0.381935858489354	PPI
YEL032W	YML065W	0.25051347269159	PPI
YEL032W	YNL172W	0.2301024228468705	PPI
YEL032W	YPR019W	0.37954841588392896	PPI
YEL032W	YPR119W	0.25051347269159	PPI
YER111C	YFR028C	0.203297811104793	PPI
YER111C	YGL201C	0.203297811104793	PPI
YER111C	YJL076W	0.203297811104793	PPI
YER111C	YLR182W	0.3817806962118435	PPI
YER111C	YLR274W	0.203297811104793	PPI
YER111C	YMR043W	0.4727015940670385	PPI+PDI
YER111C	YOR083W	0.365062323446285	PPI
YER111C	YPL153C	0.27884135274381394	PPI
YER111C	YPR119W	0.529114671774882	PPI+PDI
YER147C	YFL008W	0.292149790347349	PPI
YER147C	YJL074C	0.2576276382688785	PPI
YER173W	YLR288C	0.229153332945432	PPI
YER173W	YPL194W	0.25405412809084604	PPI
YFL008W	YFR031C	0.25405412809084604	PPI
YFL008W	YGL086W	0.25405412809084604	PPI
YFL008W	YIL026C	0.3491897764826455	PPI
YFL008W	YJL074C	0.383450779109914	PPI
YFL008W	YLR086W	0.2393428503214585	PPI
YFL008W	YMR001C	0.3374388833551935	PPI
YFL009W	YJL013C	0.2393428503214585	PPI
YFL009W	YJL157C	0.284626509657832	PPI
YFL009W	YJL194W	0.371493606943646	PPI
YFL009W	YLR079W	0.367683797576124	PPI
YFL009W	YMR199W	0.2393428503214585	PPI
YFL009W	YNL289W	0.229153332945432	PPI
YFL009W	YOL133W	0.3750059999520005	PPI
YFL009W	YOR083W	0.2398483896131055	PPI
YFL009W	YPL256C	0.292149790347349	PPI
YFR028C	YGL003C	0.3349873131926045	PPI
YFR028C	YGL086W	0.28040773883757203	PPI
YFR028C	YGR040W	0.2576276382688785	PPI
YFR028C	YGR092W	0.3320956187606215	PPI
YFR028C	YHR118C	0.17761366079218105	PPI
YFR028C	YIL106W	0.2398483896131055	PPI
YFR028C	YJL076W	0.3839843746820954	PPI
YFR028C	YJL187C	0.3054553977260835	PPI
YFR028C	YJL194W	0.3146688735798315	PPI
YFR028C	YJR053W	0.33530117059145503	PPI
YFR028C	YKL101W	0.2393428503214585	PPI
YFR028C	YLR079W	0.334352545975053	PPI
YFR028C	YLR086W	0.25051347269159	PPI
YFR028C	YLR182W	0.3167001736658825	PPI
YFR028C	YLR274W	0.2227015940670385	PPI
YFR028C	YML027W	0.2227015940670385	PPI
YFR028C	YML064C	0.286721118859424	PPI
YFR028C	YML065W	0.2393428503214585	PPI
YFR028C	YMR001C	0.3368070664341825	PPI
YFR028C	YMR043W	0.213220543100331	PPI
YFR028C	YMR055C	0.3165770048503205	PPI
YFR031C	YJL074C	0.3000724912417	PPI
YFR031C	YLR086W	0.3609425161989096	PPI
YFR031C	YLR272C	0.3057548037235065	PPI
YFR031C	YOR195W	0.25405412809084604	PPI
YFR034C	YGR233C	0.4801024228468705	PPI+PDI
YFR034C	YNL289W	0.2393428503214585	PPI
YFR034C	YOL001W	0.3667492331280325	PPI
YFR034C	YPL031C	0.3804267340763525	PPI
YFR036W	YGL116W	0.229153332945432	PPI
YFR036W	YGL240W	0.2815275297373245	PPI
YFR036W	YHR166C	0.35445098391738145	PPI
YFR036W	YKL022C	0.378053567632948	PPI
YFR036W	YLR102C	0.213220543100331	PPI
YFR036W	YLR127C	0.2924512779934465	PPI
YFR036W	YMR001C	0.2563849644577465	PPI
YFR036W	YNL172W	0.3109391017546685	PPI
YFR036W	YOR249C	0.2563849644577465	PPI
YFR036W	YPL031C	0.2398483896131055	PPI
YGL003C	YGL116W	0.2972826937445235	PPI
YGL003C	YGL201C	0.2393428503214585	PPI
YGL003C	YGL240W	0.2827993988678195	PPI
YGL003C	YHR166C	0.3530623174455185	PPI
YGL003C	YKL022C	0.35541032624278096	PPI
YGL003C	YKL101W	0.38152326272456855	PPI
YGL003C	YMR001C	0.3172041929104975	PPI
YGL003C	YNL172W	0.2972826937445235	PPI
YGL003C	YPL256C	0.292149790347349	PPI
YGL003C	YPR119W	0.3781547302361825	PPI
YGL003C	YPR120C	0.325473501225522	PPI
YGL086W	YGL116W	0.2949728801093415	PPI
YGL086W	YGR113W	0.229153332945432	PPI
YGL086W	YGR188C	0.336764754687898	PPI
YGL086W	YJL030W	0.3717721076143285	PPI
YGL086W	YOR026W	0.33560020858158	PPI
YGL116W	YGR188C	0.2975499957990255	PPI
YGL116W	YHR166C	0.320908865567781	PPI
YGL116W	YJL013C	0.3792103637824261	PPI
YGL116W	YJL030W	0.38076961538442106	PPI
YGL116W	YKL022C	0.34158747049621097	PPI
YGL116W	YKL101W	0.35659010081604897	PPI
YGL116W	YOR026W	0.3054553977260835	PPI
YGL116W	YPR119W	0.32792758346927753	PPI
YGL116W	YPR120C	0.3012000996015769	PPI
YGL190C	YGR098C	0.287794848807271	PPI
YGL190C	YIL106W	0.2393428503214585	PPI
YGL190C	YJL076W	0.30461307424337497	PPI
YGL190C	YJL194W	0.229153332945432	PPI
YGL190C	YJR053W	0.229153332945432	PPI
YGL190C	YPL256C	0.229153332945432	PPI
YGL201C	YJR046W	0.3755036617664336	PPI
YGL201C	YLR103C	0.3788601325027485	PPI
YGL201C	YLR274W	0.3677703087526235	PPI
YGL201C	YML065W	0.25051347269159	PPI
YGL201C	YMR043W	0.2227015940670385	PPI
YGL201C	YPR019W	0.3813030290989045	PPI
YGL240W	YHR166C	0.3701303824330015	PPI
YGL240W	YKL022C	0.38211254886486	PPI
YGL240W	YLR102C	0.2806690666959936	PPI
YGL240W	YLR127C	0.37440753197552	PPI
YGL240W	YNL172W	0.366423934807758	PPI
YGL240W	YOR249C	0.314310356176821	PPI
YGL240W	YPR119W	0.25051347269159	PPI
YGR092W	YIL106W	0.379783490952411	PPI
YGR092W	YJL076W	0.303160436073047	PPI
YGR092W	YPR119W	0.2393428503214585	PPI
YGR098C	YMR001C	0.246659684585868	PPI
YGR098C	YOR195W	0.300591916058965	PPI
YGR098C	YPR019W	0.229153332945432	PPI
YGR108W	YLR079W	0.3128474068935205	PPI
YGR108W	YPR119W	0.2393428503214585	PPI
YGR109C	YJL157C	0.2677853618105365	PPI
YGR109C	YLR079W	0.3128474068935205	PPI
YGR109C	YOR368W	0.2563849644577465	PPI
YGR109C	YPL031C	0.25051347269159	PPI
YGR109C	YPL153C	0.2398483896131055	PPI
YGR109C	YPL256C	0.2677853618105365	PPI
YGR113W	YGR188C	0.218489130164409	PPI
YGR113W	YJL013C	0.2393428503214585	PPI
YGR188C	YJL013C	0.2393428503214585	PPI
YGR188C	YJL030W	0.2972826937445235	PPI
YGR188C	YOR026W	0.3816863895922935	PPI
YGR233C	YOL001W	0.380053943539598	PPI
YGR233C	YPL031C	0.381186962001588	PPI
YHR118C	YJL194W	0.325473501225522	PPI
YHR118C	YJR046W	0.349540233735689	PPI
YHR118C	YLL004W	0.3589700544613714	PPI
YHR118C	YML065W	0.3781547302361825	PPI
YHR118C	YMR036C	0.14097148647864952	PPI
YHR118C	YNL261W	0.3516130685853415	PPI
YHR118C	YPR119W	0.2559760731005925	PPI
YHR118C	YPR120C	0.30330883600713	PPI
YHR118C	YPR162C	0.33059737597264754	PPI
YHR152W	YNL172W	0.2301024228468705	PPI
YHR166C	YIL046W	0.2286667881437965	PPI
YHR166C	YKL022C	0.3825088234276435	PPI
YHR166C	YLR102C	0.2769711176278136	PPI
YHR166C	YLR127C	0.3771737000375289	PPI
YHR166C	YNL172W	0.3451564862493535	PPI
YHR166C	YOR249C	0.349700586216266	PPI
YHR166C	YPR119W	0.286721118859424	PPI
YIL026C	YJL074C	0.37165911801003904	PPI
YIL026C	YMR001C	0.3142180771375195	PPI
YIL046W	YJL187C	0.2576276382688785	PPI
YIL046W	YOL133W	0.3250399975387645	PPI
YIL106W	YKL101W	0.24033414239346	PPI
YIL106W	YPR111W	0.35782258173569753	PPI
YJL013C	YJL030W	0.3250399975387645	PPI
YJL013C	YNL172W	0.24033414239346	PPI
YJL013C	YOR026W	0.3780793567493471	PPI
YJL030W	YKL022C	0.20423515857951605	PPI
YJL030W	YOR026W	0.3054553977260835	PPI
YJL074C	YLR086W	0.3000724912417	PPI
YJL074C	YMR001C	0.3497048755736756	PPI
YJL074C	YPL153C	0.2677853618105365	PPI
YJL076W	YLR182W	0.203297811104793	PPI
YJL076W	YLR274W	0.203297811104793	PPI
YJL076W	YML027W	0.203297811104793	PPI
YJL076W	YPL153C	0.218489130164409	PPI
YJL076W	YPR119W	0.271380728866292	PPI
YJL157C	YMR199W	0.3278521008015655	PPI
YJL157C	YPL256C	0.3680862670624915	PPI
YJL157C	YPR119W	0.2393428503214585	PPI
YJL157C	YPR120C	0.3278521008015655	PPI
YJL187C	YMR001C	0.36609834744232295	PPI
YJL187C	YPR119W	0.3670272469449645	PPI
YJL194W	YJR046W	0.3012000996015769	PPI
YJL194W	YLL004W	0.3429023184523545	PPI
YJL194W	YLR274W	0.2393428503214585	PPI
YJL194W	YML065W	0.3675010204067465	PPI
YJL194W	YNL261W	0.363018594565072	PPI
